tm	ias	tas	alt	roc	wt	gs	fuel	hdng	x		y		eng	flap	pitch	roll	yaw
550.1	104	117	07355	00849	9876.1	1.0	160.2	052	0367270.7	0365724.4	119	000	121	000	-529
560.2	104	117	07497	00849	9873.9	1.0	159.8	052	0368640.9	0366758.8	119	000	121	000	-529
570.2	104	117	07638	00845	9871.8	1.0	159.5	052	0370012.6	0367794.5	119	000	121	000	-529
580.2	104	117	07779	00841	9869.7	1.0	159.1	052	0371386.4	0368831.7	119	000	121	000	-529
590.2	104	118	07919	00836	9867.5	1.0	158.8	052	0372768.1	0369874.9	119	000	121	000	-529
600.2	104	118	08058	00840	9865.4	1.0	158.4	052	0374147.7	0370916.5	119	000	120	000	-529
610.2	104	118	08199	00852	9863.2	1.0	158.0	052	0375533.4	0371962.7	119	000	121	000	-529
620.2	104	119	08342	00857	9861.1	1.0	157.7	052	0376922.8	0373011.8	119	000	121	000	-529
630.2	104	119	08485	00856	9859.0	1.0	157.3	052	0378319.9	0374066.7	119	000	121	000	-529
640.2	104	119	08628	00853	9856.8	1.0	157.0	052	0379713.1	0375118.6	119	000	121	000	-529
650.2	104	119	08770	00849	9854.7	1.0	156.6	052	0381108.2	0376172.0	119	000	121	000	-529
660.2	104	119	08911	00843	9852.6	1.0	156.3	052	0382505.8	0377227.3	119	000	120	000	-529
670.2	104	120	09050	00819	9850.4	1.0	155.9	052	0383907.0	0378285.3	118	000	119	000	-529
680.3	104	120	09185	00798	9848.3	1.0	155.6	052	0385320.2	0379352.5	118	000	117	000	-529
690.3	105	121	09319	00812	9846.2	1.0	155.2	052	0386734.2	0380420.2	118	000	118	000	-529
700.3	104	121	09454	00810	9844.1	1.0	154.9	052	0388150.7	0381489.8	118	000	117	000	-529
710.3	104	121	09588	00795	9842.0	1.0	154.5	052	0389569.8	0382561.3	118	000	116	000	-529
720.3	105	122	09720	00790	9839.9	1.0	154.2	052	0390993.2	0383636.2	118	000	116	000	-529
730.3	105	122	09853	00789	9837.8	1.0	153.8	052	0392426.5	0384718.6	118	000	116	000	-529
740.3	104	122	09984	00787	9835.7	1.0	153.5	052	0393857.4	0385799.1	118	000	115	000	-529
750.3	104	122	10111	00730	9833.6	1.0	153.1	052	0395290.8	0386881.6	117	000	112	000	-529
760.3	105	123	10230	00713	9831.5	1.0	152.8	052	0396731.8	0387969.7	117	000	111	000	-529
770.3	105	123	10352	00742	9829.4	1.0	152.4	052	0398184.7	0389066.9	117	000	112	000	-529
780.3	105	124	10475	00727	9827.3	1.0	152.1	052	0399632.1	0390159.9	117	000	111	000	-529
790.3	105	124	10594	00703	9825.2	1.0	151.7	052	0401082.9	0391255.6	117	000	110	000	-529
800.4	105	124	10712	00712	9823.2	1.0	151.4	052	0402539.0	0392355.2	117	000	110	000	-529
810.4	105	124	10831	00708	9821.1	1.0	151.0	052	0403997.4	0393456.6	117	000	110	000	-529
820.4	105	125	10948	00689	9819.0	1.0	150.7	052	0405464.2	0394564.4	117	000	109	000	-529
830.4	105	125	11061	00668	9816.9	1.0	150.3	052	0406929.8	0395671.2	115	000	107	000	-529
840.4	106	126	11170	00645	9814.9	1.0	150.0	052	0408400.2	0396781.7	115	000	106	000	-529
850.4	106	126	11278	00654	9812.8	1.0	149.6	052	0409876.2	0397896.4	115	000	106	000	-529
860.4	105	126	11388	00654	9810.8	1.0	149.3	052	0411354.5	0399012.8	115	000	106	000	-529
870.4	105	126	11496	00639	9808.7	1.0	149.0	052	0412840.6	0400135.2	115	000	105	000	-529
880.4	106	127	11602	00630	9806.6	1.0	148.6	052	0414324.4	0401255.8	115	000	105	000	-529
890.4	106	127	11707	00629	9804.6	1.0	148.3	052	0415812.0	0402379.3	115	000	104	000	-529
900.4	106	127	11811	00626	9802.5	1.0	147.9	052	0417302.2	0403504.8	115	000	104	000	-529
910.5	105	127	11916	00618	9800.4	1.0	147.6	052	0418800.8	0404636.7	115	000	104	000	-529
920.5	106	128	12018	00605	9798.4	1.0	147.2	052	0420296.4	0405766.2	114	000	103	000	-529
930.5	106	128	12115	00571	9796.4	1.0	146.9	052	0421796.6	0406899.3	114	000	101	000	-529
940.5	106	128	12211	00584	9794.3	1.0	146.6	052	0423302.4	0408036.6	114	000	101	000	-529
950.5	106	129	12309	00582	9792.3	1.0	146.2	052	0424810.2	0409175.4	114	000	101	000	-529
960.5	106	129	12405	00567	9790.3	1.0	145.9	052	0426326.2	0410320.4	114	000	100	000	-529
970.5	106	129	12500	00566	9788.2	1.0	145.5	052	0427839.7	0411463.6	114	000	100	000	-529
980.5	106	129	12594	00564	9786.2	1.0	145.2	052	0429355.5	0412608.5	114	000	100	000	-529
990.5	106	129	12687	00556	9784.2	1.0	144.9	052	0430873.5	0413755.1	114	000	099	000	-529
1000.5	106	130	12779	00545	9782.1	1.0	144.5	052	0432394.5	0414903.9	114	000	099	000	-529
1010.5	106	130	12871	00547	9780.1	1.0	144.2	052	0433925.0	0416059.9	114	000	099	000	-529
1020.5	106	130	12962	00543	9778.1	1.0	143.9	052	0435451.5	0417212.9	114	000	098	000	-529
1030.6	106	130	13048	00450	9776.0	1.0	143.5	052	0436976.9	0418365.1	112	000	094	000	-529
1040.6	107	131	13109	00312	9774.0	1.0	143.2	052	0438503.9	0419518.6	112	000	087	000	-529
1050.6	107	132	13167	00412	9772.0	1.0	142.8	052	0440055.2	0420690.3	112	000	091	000	-529
1060.6	106	131	13243	00463	9770.0	1.0	142.5	052	0441598.7	0421856.1	112	000	094	000	-529
1070.6	106	131	13314	00379	9768.0	1.0	142.2	052	0443134.8	0423016.4	112	000	090	000	-529
1080.6	107	132	13375	00373	9766.0	1.0	141.8	052	0444678.2	0424182.2	112	000	089	000	-529
1090.6	107	132	13442	00425	9764.0	1.0	141.5	052	0446227.4	0425352.4	112	000	092	000	-529
1100.6	107	132	13512	00408	9762.0	1.0	141.2	052	0447780.1	0426525.2	112	000	091	000	-529
1110.6	107	132	13577	00380	9760.0	1.0	140.8	052	0449327.6	0427694.2	112	000	090	000	-529
1120.6	107	132	13642	00400	9758.0	1.0	140.5	052	0450880.0	0428866.8	112	000	090	000	-529
1130.6	106	132	13710	00407	9756.0	1.0	140.2	052	0452433.1	0430040.0	112	000	091	000	-529
1140.7	106	132	13776	00389	9754.0	1.0	139.8	052	0453986.4	0431213.3	112	000	090	000	-529
1150.7	107	133	13841	00384	9751.9	1.0	139.5	052	0455549.1	0432393.7	112	000	089	000	-529
1160.7	107	133	13906	00397	9749.9	1.0	139.2	052	0457108.5	0433571.7	112	000	090	000	-529
1170.7	107	133	13972	00394	9747.9	1.0	138.8	052	0458668.7	0434750.2	112	000	090	000	-529
1180.7	107	133	14037	00387	9745.9	1.0	138.5	052	0460231.3	0435930.5	111	000	089	000	-529
1190.7	107	134	14104	00413	9743.9	1.0	138.2	052	0461805.9	0437120.0	111	000	090	000	-529
1200.7	107	134	14174	00420	9742.0	1.0	137.8	052	0463374.9	0438305.2	111	000	091	000	-529
1210.7	107	134	14243	00400	9740.0	1.0	137.5	052	0464943.9	0439490.4	111	000	090	000	-529
1220.7	107	134	14309	00401	9738.0	1.0	137.2	052	0466516.2	0440678.1	111	000	090	000	-529
1230.7	107	134	14377	00411	9736.0	1.0	136.8	052	0468090.8	0441867.6	111	000	090	000	-529
1240.7	107	134	14446	00404	9734.0	1.0	136.5	052	0469672.4	0443062.3	111	000	090	000	-529
1250.7	107	134	14512	00398	9732.0	1.0	136.2	052	0471249.5	0444253.7	111	000	089	000	-529
